Line i: spglib i uni number -> BNS number, name
140.546 I4'/m'c'm
140.547 I4/mc'm'
140.548 I4'/m'cm'
140.549 I4/m'c'm'
140.550 I_c4/mcm
141.551 I4_1/amd
141.552 I4_1/amd1'
141.553 I4_1/a'md
141.554 I4_1'/am'd
141.555 I4_1'/amd'
141.556 I4_1'/a'm'd
141.557 I4_1/am'd'
141.558 I4_1'/a'md'
141.559 I4_1/a'm'd'
141.560 I_c4_1/amd
142.561 I4_1/acd
142.562 I4_1/acd1'
142.563 I4_1/a'cd
142.564 I4_1'/ac'd
142.565 I4_1'/acd'
142.566 I4_1'/a'c'd
142.567 I4_1/ac'd'
142.568 I4_1'/a'cd'
142.569 I4_1/a'c'd'
142.570 I_c4_1/acd
143.1 P3
143.2 P31'
143.3 P_c3
144.4 P3_1
144.5 P3_11'
144.6 P_c3_1
145.7 P3_2
145.8 P3_21'
145.9 P_c3_2
146.10 R3
146.11 R31'
146.12 R_I3
147.13 P-3
147.14 P-31'
147.15 P-3'
147.16 P_c-3
148.17 R-3
148.18 R-31'
148.19 R-3'
148.20 R_I-3
149.21 P312
149.22 P3121'
149.23 P312'
149.24 P_c312
150.25 P321
150.26 P3211'
150.27 P32'1
150.28 P_c321
151.29 P3_112
151.30 P3_1121'
151.31 P3_112'
151.32 P_c3_112
152.33 P3_121
152.34 P3_1211'
152.35 P3_12'1
152.36 P_c3_121
153.37 P3_212
153.38 P3_2121'
153.39 P3_212'
153.40 P_c3_212
154.41 P3_221
154.42 P3_2211'
154.43 P3_22'1
154.44 P_c3_221
155.45 R32
155.46 R321'
155.47 R32'
155.48 R_I32
156.49 P3m1
156.50 P3m11'
156.51 P3m'1
156.52 P_c3m1
157.53 P31m
157.54 P31m1'
157.55 P31m'
157.56 P_c31m
158.57 P3c1
158.58 P3c11'
158.59 P3c'1
158.60 P_c3c1
159.61 P31c
159.62 P31c1'
159.63 P31c'
159.64 P_c31c
160.65 R3m
160.66 R3m1'
160.67 R3m'
160.68 R_I3m
161.69 R3c
161.70 R3c1'
161.71 R3c'
161.72 R_I3c
162.73 P-31m
162.74 P-31m1'
162.75 P-3'1m
162.76 P-3'1m'
162.77 P-31m'
162.78 P_c-31m
163.79 P-31c
163.80 P-31c1'
163.81 P-3'1c
163.82 P-3'1c'
163.83 P-31c'
163.84 P_c-31c
164.85 P-3m1
164.86 P-3m11'
164.87 P-3'm1
164.88 P-3'm'1
164.89 P-3m'1
164.90 P_c-3m1
165.91 P-3c1
165.92 P-3c11'
165.93 P-3'c1
165.94 P-3'c'1
165.95 P-3c'1
165.96 P_c-3c1
166.97 R-3m
166.98 R-3m1'
166.99 R-3'm
166.100 R-3'm'
166.101 R-3m'
166.102 R_I-3m
167.103 R-3c
167.104 R-3c1'
167.105 R-3'c
167.106 R-3'c'
167.107 R-3c'
167.108 R_I-3c
168.109 P6
168.110 P61'
168.111 P6'
168.112 P_c6
169.113 P6_1
169.114 P6_11'
169.115 P6_1'
169.116 P_c6_1
170.117 P6_5
170.118 P6_51'
170.119 P6_5'
170.120 P_c6_5
171.121 P6_2
171.122 P6_21'
171.123 P6_2'
171.124 P_c6_2
172.125 P6_4
172.126 P6_41'
172.127 P6_4'
172.128 P_c6_4
173.129 P6_3
173.130 P6_31'
173.131 P6_3'
173.132 P_c6_3
174.133 P-6
174.134 P-61'
174.135 P-6'
174.136 P_c-6
175.137 P6/m
175.138 P6/m1'
175.139 P6'/m
175.140 P6/m'
175.141 P6'/m'
175.142 P_c6/m
176.143 P6_3/m
176.144 P6_3/m1'
176.145 P6_3'/m
176.146 P6_3/m'
176.147 P6_3'/m'
176.148 P_c6_3/m
177.149 P622
177.150 P6221'
177.151 P6'2'2
177.152 P6'22'
177.153 P62'2'
177.154 P_c622
178.155 P6_122
178.156 P6_1221'
178.157 P6_1'2'2
178.158 P6_1'22'
178.159 P6_12'2'
178.160 P_c6_122
179.161 P6_522
179.162 P6_5221'
179.163 P6_5'2'2
179.164 P6_5'22'
179.165 P6_52'2'
179.166 P_c6_522
180.167 P6_222
180.168 P6_2221'
180.169 P6_2'2'2
180.170 P6_2'22'
180.171 P6_22'2'
180.172 P_c6_222
181.173 P6_422
181.174 P6_4221'
181.175 P6_4'2'2
181.176 P6_4'22'
181.177 P6_42'2'
181.178 P_c6_422
182.179 P6_322
182.180 P6_3221'
182.181 P6_3'2'2
182.182 P6_3'22'
182.183 P6_32'2'
182.184 P_c6_322
183.185 P6mm
183.186 P6mm1'
183.187 P6'm'm
183.188 P6'mm'
183.189 P6m'm'
183.190 P_c6mm
184.191 P6cc
184.192 P6cc1'
184.193 P6'c'c
184.194 P6'cc'
184.195 P6c'c'
184.196 P_c6cc
185.197 P6_3cm
185.198 P6_3cm1'
185.199 P6_3'c'm
185.200 P6_3'cm'
185.201 P6_3c'm'
185.202 P_c6_3cm
186.203 P6_3mc
186.204 P6_3mc1'
186.205 P6_3'm'c
186.206 P6_3'mc'
186.207 P6_3m'c'
186.208 P_c6_3mc
187.209 P-6m2
187.210 P-6m21'
187.211 P-6'm'2
187.212 P-6'm2'
187.213 P-6m'2'
187.214 P_c-6m2
188.215 P-6c2
188.216 P-6c21'
188.217 P-6'c'2
188.218 P-6'c2'
188.219 P-6c'2'
188.220 P_c-6c2
189.221 P-62m
189.222 P-62m1'
189.223 P-6'2'm
189.224 P-6'2m'
189.225 P-62'm'
189.226 P_c-62m
190.227 P-62c
190.228 P-62c1'
190.229 P-6'2'c
190.230 P-6'2c'
190.231 P-62'c'
190.232 P_c-62c
191.233 P6/mmm
191.234 P6/mmm1'
191.235 P6/m'mm
191.236 P6'/mm'm
191.237 P6'/mmm'
191.238 P6'/m'm'm
191.239 P6'/m'mm'
191.240 P6/mm'm'
191.241 P6/m'm'm'
191.242 P_c6/mmm
192.243 P6/mcc
192.244 P6/mcc1'
192.245 P6/m'cc
192.246 P6'/mc'c
192.247 P6'/mcc'
192.248 P6'/m'c'c
192.249 P6'/m'cc'
192.250 P6/mc'c'
192.251 P6/m'c'c'
192.252 P_c6/mcc
193.253 P6_3/mcm
193.254 P6_3/mcm1'
193.255 P6_3/m'cm
193.256 P6_3'/mc'm
193.257 P6_3'/mcm'
193.258 P6_3'/m'c'm
193.259 P6_3'/m'cm'
193.260 P6_3/mc'm'
193.261 P6_3/m'c'm'
193.262 P_c6_3/mcm
194.263 P6_3/mmc
194.264 P6_3/mmc1'
194.265 P6_3/m'mc
194.266 P6_3'/mm'c
194.267 P6_3'/mmc'
194.268 P6_3'/m'm'c
194.269 P6_3'/m'mc'
194.270 P6_3/mm'c'
194.271 P6_3/m'm'c'
194.272 P_c6_3/mmc
195.1 P23
195.2 P231'
195.3 P_I23
196.4 F23
196.5 F231'
196.6 F_S23
197.7 I23
197.8 I231'
198.9 P2_13
198.10 P2_131'
198.11 P_I2_13
199.12 I2_13
199.13 I2_131'
200.14 Pm-3
200.15 Pm-31'
200.16 Pm'-3'
200.17 P_Im-3
201.18 Pn-3
201.19 Pn-31'
201.20 Pn'-3'
201.21 P_In-3
202.22 Fm-3
202.23 Fm-31'
202.24 Fm'-3'
202.25 F_Sm-3
203.26 Fd-3
203.27 Fd-31'
203.28 Fd'-3'
203.29 F_Sd-3
204.30 Im-3
204.31 Im-31'
204.32 Im'-3'
205.33 Pa-3
205.34 Pa-31'
205.35 Pa'-3'
205.36 P_Ia-3
206.37 Ia-3
206.38 Ia-31'
206.39 Ia'-3'
207.40 P432
207.41 P4321'
207.42 P4'32'
207.43 P_I432
208.44 P4_232
208.45 P4_2321'
208.46 P4_2'32'
208.47 P_I4_232
209.48 F432
209.49 F4321'
209.50 F4'32'
209.51 F_S432
210.52 F4_132
210.53 F4_1321'
210.54 F4_1'32'
210.55 F_S4_132
211.56 I432
211.57 I4321'
211.58 I4'32'
212.59 P4_332
212.60 P4_3321'
212.61 P4_3'32'
212.62 P_I4_332
213.63 P4_132
213.64 P4_1321'
213.65 P4_1'32'
213.66 P_I4_132
214.67 I4_132
214.68 I4_1321'
214.69 I4_1'32'
215.70 P-43m
215.71 P-43m1'
215.72 P-4'3m'
215.73 P_I-43m
216.74 F-43m
216.75 F-43m1'
216.76 F-4'3m'
216.77 F_S-43m
217.78 I-43m
217.79 I-43m1'
217.80 I-4'3m'
218.81 P-43n
218.82 P-43n1'
218.83 P-4'3n'
218.84 P_I-43n
219.85 F-43c
219.86 F-43c1'
219.87 F-4'3c'
219.88 F_S-43c
220.89 I-43d
220.90 I-43d1'
220.91 I-4'3d'
221.92 Pm-3m
221.93 Pm-3m1'
221.94 Pm'-3'm
221.95 Pm-3m'
221.96 Pm'-3'm'
221.97 P_Im-3m
222.98 Pn-3n
222.99 Pn-3n1'
222.100 Pn'-3'n
222.101 Pn-3n'
222.102 Pn'-3'n'
222.103 P_In-3n
223.104 Pm-3n
223.105 Pm-3n1'
223.106 Pm'-3'n
223.107 Pm-3n'
223.108 Pm'-3'n'
223.109 P_Im-3n
224.110 Pn-3m
224.111 Pn-3m1'
224.112 Pn'-3'm
224.113 Pn-3m'
224.114 Pn'-3'm'
224.115 P_In-3m
225.116 Fm-3m
225.117 Fm-3m1'
225.118 Fm'-3'm
225.119 Fm-3m'
225.120 Fm'-3'm'
225.121 F_Sm-3m
226.122 Fm-3c
226.123 Fm-3c1'
226.124 Fm'-3'c
226.125 Fm-3c'
226.126 Fm'-3'c'
226.127 F_Sm-3c
227.128 Fd-3m
227.129 Fd-3m1'
227.130 Fd'-3'm
227.131 Fd-3m'
227.132 Fd'-3'm'
227.133 F_Sd-3m
228.134 Fd-3c
228.135 Fd-3c1'
228.136 Fd'-3'c
228.137 Fd-3c'
228.138 Fd'-3'c'
228.139 F_Sd-3c
229.140 Im-3m
229.141 Im-3m1'
229.142 Im'-3'm
229.143 Im-3m'
229.144 Im'-3'm'
230.145 Ia-3d
230.146 Ia-3d1'
230.147 Ia'-3'd
230.148 Ia-3d'
230.149 Ia'-3'd'
